Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
1997-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19962798418977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018690502375654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.772910319805765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.244889065668666,20.48450163583094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765218902496638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5405413233557895,0.377475163277416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.275368068998516,0.0,12.05985048290305,0.8386789543586521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1931382747670331,0.0400234092502182,30.32052335559582,34.673047504550624,3.5804592444256467,2.431729254428053,0.0,0.0,0.0,0.0,0.0,0.8227870307207368,22.131594515313896,17.5512616149263,8.297472491547717,0.0,0.0,0.0,0.0,12.086332896271715,0.0,0.0,0.0
1997-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0840764634953282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84455755799214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9955604791867128,0.0,0.0,0.0,0.051544793247058,0.0,0.0,0.0,0.0,0.0004706232881218,1.5989928006433307,21.38679790788842,79.5055473010764,24.824447261105654,0.5501404836780825,0.0,0.0,0.0,0.0,0.1775714611410368,0.0,22.392049336408085,33.839287282719745,24.918088137773747,0.0,0.0,0.0,0.0,0.2335111155809585,0.0,0.0,0.0
1997-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4029253303927008,0.6282387757289686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3695343081019482,0.0180410558273847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1936330839543821,0.0,0.0,0.5130066602205839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.155707462657233,11.216616125336468,0.973471749634633,0.0,0.0,0.0,0.0,0.0,0.0212346026099672,0.0,0.0,2.278724008795862,7.954623606505936,0.0,0.0,0.0,0.0,0.0,14.380332080811431,29.7973133914174,0.0030512798585089,0.0,0.0,0.0,0.0,0.0,0.0,0.5971383790833378,0.0,0.0,0.0,10.521043807511097
1997-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.210993307690221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6688106213664132,0.0,0.0,0.0,0.0,0.0,20.02845067949074,0.0,0.0,5.419237646705321,0.0063404408015878,0.0,0.0,0.0,0.0,0.0,0.0,9.32597860842084,2.3140309366000604,0.0,0.0,0.0,17.7666042072036,19.830500307363145,0.0,0.0,0.0,2.4429434004383115,2.072025379992098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2626080979952879,0.0,0.0,15.30218234269224,0.0,0.0880121891143257,0.0,1.6393696805314115,1.7253456160772684,0.0,0.0,0.2712120807583612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99646653622283,1.076605130564345,0.0,0.0,0.0,0.3008426716772765,3.285654851773727,0.1579115128121762,0.1719852648797439,0.0448643411725536,0.2881510739527423,0.0,1.8961292092204924,2.777948095069193,0.0,0.0,0.9128475318511624,4.008222632230751,3.840336039528032,1.8400380843768056,0.2287349082243265,0.3099099084547094,0.935474068013793,0.1524154090123344,5.264503651215576,11.874562159952326,3.941529679769858,1.6135046334009606,11.48104129827712,2.1228529587380605,0.5758638031543909,1.2458396121155315,2.6653601388925043,27.675653140881536,15.416816824093722,10.170616632372344,2.673753267974777,2.5272264768392865,16.048800162928014,21.32961410334298
1997-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.34809382062351,0.0,0.0,7.739250606599781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76939135167124,32.2838685178697,47.38582524455951,3.2200907323395964,1.103374526469127,5.452014183177439,17.82312903797841,0.0,2.0424075113250586,20.80472915429073,0.4222055852296202,0.0,0.0,0.0,0.0,0.0,0.0,17.749476156525557,7.760307063678469,2.635718755130488,0.0,3.228392977266551,29.605168847419097,28.52053096308786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3329456989234778,0.0,2.9821432574348754,17.79075912699646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8936462401285099,0.0,0.0,1.0939933477806465,1.7259095461650176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7021664204831873,0.0,0.0,0.0,0.0,0.0,0.0,0.003846812911902,0.0,0.0,0.0,0.0,0.0,0.0,0.0468017139553927,2.8130331967579054,13.766715975069731,20.33720674253532,9.443769108178552,0.0,0.0,0.7099734673218436,0.0,0.0,1.363235519789421,16.69770725695694,0.0016124685945637,0.0,10.62057146979901,73.79796536126543
1997-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146850901715113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.518943111379414,7.179508393797812,19.07571578285317,0.0,0.0,0.0,0.0,0.0,4.371224209213759,11.347943599881456,5.637879637264122,0.0,12.909871365148998,40.39874721679382,17.3300065535905,6.6381693921482,5.213781034513392,0.2063570258462032,2.9266851227444333,41.10246776098112,0.0,0.0,0.0,0.0,0.0,4.019171963122506,15.638999513974262,25.46416088030668,1.2476582495012032,6.232242595564339,53.75549958595973,35.420837520538065,3.7723208443132337,0.0,26.140132722903427,52.51583062452095,69.30692292094086,0.0,0.0,0.0,0.2770160788915437,2.8783621850735948,33.00189715119276,29.65627334722811,31.634708590301024,14.988162881372332,14.55402827724388,5.423722520298439,0.510777210806911,30.459867892563462,4.963938430141013,52.58307000401051,91.05265616077692,0.0,0.0,0.0,0.0002073787246061,2.3823192109915565,1.705386076130856,0.0,20.46206403468362,10.002876545509029,10.063235759845876,0.0369187687998731,3.837175450207578,15.715552572345777,9.652070315727398,65.03730786137444,0.0,1.1371671698632535,0.0,0.0,0.0,6.321166713447323,2.2367773874762205,1.728737697240551,3.8320330943060985,18.816254294999748,20.848304739163567,18.28352554892625,24.051302738207703,3.326799163414762,7.330267852020316,1.139408686072745,0.0444305085791022,3.2232030992916245,7.569389025069573,5.28634336495799,12.3734010418247,1.257630419566072,6.876089709191144,17.319776376743192,0.303841310804787,24.56758226883549,21.173665648958465,16.956285214277614,12.08415331401836,57.35384526567363,17.710994639681733,5.673367180368967,8.490324869395552,13.05618443204789,25.75877329883276,25.942924146166565,23.47967937202901,26.83603332262376,17.450847047783224,13.744307016728875,1.2069559348683756
1997-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574890956572591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250010686609381,0.0608467529219785,1.2395403169977983,0.0516142228060771,0.0112651272224769,0.0,0.0,0.039117364500032,0.8701341094218563,0.4899344772726218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1343105668426977,1.8835882572692697,0.9237612752267462,0.0072851759041098,1.210896061764334,0.0,0.0,0.0135111054421446,3.1238475460946877,2.4908032094719785,0.0,0.0,0.0,2.812756539397624,2.9796192556877985,0.0,0.1657699800327746,0.422076266334403,0.945695998265008,0.4636882980366492,3.645300343755073,3.2817230696451896,16.748274066635613,2.8236331256070706,0.386539582653921,3.5583170940810263,0.0,0.0,0.0,0.0,4.049517156977895,0.4653054640885966,0.0,0.3225105066426225,0.0,0.283031429351094,12.404462913441265,33.89404752022549,9.57855057762612,4.066844553659876,3.711567768798277,1.6779978832529034,7.270047589568496,1.6115886475645744,2.7407087012717,4.360118268137483,0.7494936620595106,0.0,2.1206710081337725,24.841257200994605,26.85054479892693,28.812231433168837,26.4941188809884,3.6443444591813385,2.9151514023291094,3.6519374899101273,3.4887417548910067,2.322058669694881,12.9089798412204,48.00173402427785,74.00078707518635,22.557880802306173,3.4589483206804146,25.47907661165972,15.130686233384916,1.004886085643303,13.082603250382077,33.66927294228789,56.81810084984073,60.04234676825997,71.8988686645884,31.5288712804366,27.115316893855105,34.404591776483905,2.937545636942832,4.843403336972809,25.99314664250085,47.00549694719877,43.09522633233933,8.340130676088272,12.331765078663915,7.672275487335429
1997-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.260030515231629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1813644828952899,0.0047022450416712,0.2917910450172681,0.0,0.0,0.0,0.0,3.346452314352131,4.956149592953652,3.547902605277465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7724422997647922,0.1839140008507297,0.0,0.0,0.0,0.0,9.011877840840416,0.59901895358884,1.7008522065625449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307466672483464,0.0,0.0,0.0,0.095602771297969,0.1111511346967306,0.0,16.050833970431793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042506091673231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.412958999736569,0.0,0.0,4.419626594882293,13.338713566579802,16.00850881076915,0.0281493309488283,0.0,0.0,13.374586067170084,22.46105053559357,0.0,0.0,20.221008719817405,36.81426445185864,0.0,1.3189376795259198,7.060087244880453,2.7309492079005966
1997-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0445490212395529,0.0,0.0,0.0,0.0,0.0,0.0,1.1284461041086711e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.2045072421979935,0.0,0.0,1.2849183457534188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016505665956625,0.0,0.0,0.0,0.0,0.0,0.0,0.2365444498507328,0.0,20.13121367647357,8.660996262653752,2.2987474802496265e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.783791203110537,4.216985947528026,9.279202338639347,14.887888569685373,0.1045148425514507,0.0,0.0,0.0,1.4044256630670924,4.7608317471421575,0.3885284846749411,0.0,0.0,6.031562340645216,5.6827992975481445,0.1801602961716952,0.0,0.3180901165254544,4.504345505155095,0.6348569375264915,0.0,0.3621233067193128,0.0,4.098883998496849,5.747973681957915,1.557703890960174,0.0195363615196083,0.4530122886622919,4.145731109748308,0.0,0.0,1.354669085802088,4.185793062787061,7.754056066851126,1.1633448196141385,0.0230863007494665,0.0,1.9804256977282395,0.2082767375187454,0.0
1997-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4764297028325404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206516418622462,0.0779575521378382,0.2779731296030287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436995999761737,0.2751224162223883,1.4019990633803976,0.7105861239215402,10.114296792908508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.827114532853614,14.855923075146542,12.86340013291791,3.875753459121332,2.4813077976878075,6.795884074026248,3.0444297337777595,0.0,0.0,0.0,0.0,0.0,0.0003549020802094,0.0,0.0,0.0,0.0,17.91225444220967,13.096630391825435,4.331284009141457,0.0,10.893428256673587,13.2094726840986,9.072679022714746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5795452569725361,1.275226115338287,0.4950582792927722,0.0,0.0004397248962744,3.40758625704526,0.0,0.0,0.0,0.0,0.0,0.0,3.5089182958696656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5139675316776189,0.0,0.0,0.0,0.0220901468075349,0.2087972988358398,0.0,0.0,0.0,0.0,0.5091411666135931,0.2116430496991235,0.0787915618468019,0.0,0.0,0.0,0.0,11.671781275511622,11.186495120545304,0.1237503932129801,1.7298450815485695,0.0751305743902132,0.0,0.0332169347704327,1.7193160146241682,0.0,0.0,20.652894294835143,1.799158317699084,6.349435789126584,0.0838144568794383,0.0,0.0,0.8193613395232222,0.0,0.0
1997-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2876186472124495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.370481228037689,0.0194684954458188,0.4580556248904051,0.0,0.0,0.0,0.0,0.0,9.771570639331344e-05,0.0003074551323196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312029341073839,1.5909811151905149,0.0,0.0,0.0,0.3046597536913658,1.5052538045185075,1.511704083436778,0.0,0.0,0.0,0.0,0.0,1.1117180723761864,0.0,0.0,0.0,0.8360839544378268,5.918633418778018,0.3402234828324802,0.0,0.0,0.034595899028397,0.0,0.0,0.0206237469290807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902952467866083,1.22647770840286,0.0,0.0,12.548121775055662,3.5454584755651606,0.0,0.0,0.0,0.0,0.0205480794275868,0.0,0.0,0.0,0.0,0.0,0.0,0.0005606874001741,5.1209185376027495,25.40828173681999,4.570299291451066,2.4665458133530223,0.0,0.0686289176538715,1.4615651944377994,0.0,0.0,0.0,0.0,0.0,1.4400141768044847,2.7157358131031994,17.06454964558923,21.631394958645007,14.576789214077593,0.331578840091265,0.2048968778016233,0.0,0.0,0.0,0.0,5.628239512461878,18.43165769196103,6.260415002156741,0.0,3.1040638620088976,1.0847965321478334,0.2467164312700293,0.3950440377069241,1.8444056272308176,2.3270995797562897,0.0,4.539293470626322,0.3047008430761456,0.0165059210760045,4.694018198901242,0.0,0.0,4.033493300436194,9.927125225524687,0.985484008350798,0.0,0.7910420587579978,0.3466987869528991
1997-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013358375747109,0.0,0.0,0.0,0.0426049796253517,0.0,0.0,1.148164049079552,0.0,0.0,0.0,0.009817014101043,0.1986320427379874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1358209997313289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2200816629547139,0.0,0.0,0.0,0.0,3.4301133075129573,0.9345823597768752,0.0,0.661556341445516,11.294210375417594,0.2569743310543971,0.0,0.0,3.2250201534421445,2.702035583491056,1.133804690447548,17.757576830872793,12.57673307522702,0.0,0.0,0.0,0.0,0.0,0.753442448060606,2.84513275067984,3.903857457155259,0.7547113367624397,0.0,6.195199377513283,14.279283468491338,11.22478879717231,9.057838847417251,6.021549821936602,0.0,0.0,0.0,0.0,1.0712330402538974,0.501294319702964,2.3059465478145587,0.0,8.25714021776039,11.534903380950585,3.028658045973726,0.4145402483490975,0.2001114279216081,0.0,0.0,0.0238716682621413,0.0,14.01547961518284,17.07800107484957,4.238026105450132,5.563881662941513,2.2908927861535715,1.5019061089069945,3.975384461374985,6.818856018820826,0.9071636115602084,0.0825187531987783,22.62585488818657,4.146254531684689,7.330516734012148,1.794023696106698,1.8852457030360168,2.7155785798453107,2.121530401081105,3.637099520689595,14.826717439901564
1997-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1422513827277759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.742769531768106,0.0,0.0,1.7416453054838503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.521267231112722,13.183097251653631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1762213111746416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2706892582296103,0.0060276174693684,0.0,0.0,1.0679776104904162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1465439546533549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91891088596976,3.107843542335495,5.607112882809549,6.209254597225135,0.0,0.0,0.0,0.0,0.0020158936306235,1.1705445006230175,2.543329508859083,7.439055417894576,0.0,0.7605625843761686,2.486910346249607,8.290510489601031
1997-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113565800849323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2543521893489313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1500578466993335,0.0,0.0,0.0,0.0,1.1591559787827337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058612006044793,0.0,0.0,0.0,0.0,0.0,0.0
1997-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.131046740416785,0.1854439835854725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96563423562404,1.27399612611221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0773575672138609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4258562298188676,0.2537070114050277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.367481767215735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.744921908916737,0.9603315075763068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008240981444135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318790860521887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085161019481414,0.0,0.4318317813770984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457704099259385,0.0,0.1237989480954649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
